barcode,brand,name,unit,quantity
3600541136014,Garnier,Color Sensation boja za kosu 4.60 Intense Dark Red,kom,1
3600542161121,Garnier,Color Sensation boja za kosu 8.12 Opal Mauve,kom,1
3600541914070,Garnier,Color Sensation S9 Silver Ash,kom,1
3600541136137,Garnier,Color Sensation boja za kosu 111 Silver Ultra Blond,kom,1
3600541136052,Garnier,Color Sensation boja za kosu 6.35,kom,1
3600541136045,Garnier,Color Sensation boja za kosu 6.0 Precious Dark Blond,kom,1
3600541136090,Garnier,Color Sensation 8 Luminous Light Blond,kom,1
3600542225397,Garnier,Garnier Fructis SOS Repair 10u1,L,0.400
3600542528177,Garnier,Fructis Hair Food Regenerator Ananas,L,0.35
3600542528160,Garnier Fructis,Šampon Fructis Hair Food Ananas,L,0.350
3600542290012,Garnier,Fructis Hair Food Banana šampon,L,0.350
3600541922822,Garnier,Fructis Grow Strong Šampon,L,0.400
3600542290272,Garnier,Fructis Hair Food Banana Regenerator,L,0.350
3600522069829,Elseve,Elseve Color Vive šampon 400 ml,L,0.400
8710605027006,Go-Tan,Umak Slatko Kiseli,L,0.240
9000100927055,Syoss,Syoss Oleo Intense 4-86 Čokoladno Smeđa Boja za Kosu,kom,1
9000100840897,Syoss,Syoss Oleo boja za kosu 6-80 lješnjak plava,kom,1
9000100814553,Syoss,Syoss Oleo boja za kosu 6-76 topla bakrena,kom,1
9000101086652,Syoss,Syoss Oleo boja za kosu 8-60 Medeno Plava,kom,1
9000100814737,Syoss,Syoss Oleo boja za kosu 5-92 Svijetlocrvena,kom,1
3856014108723,Koestlin,Paris Keks Jagoda,g,225
3800205877547,Maretti,Bruschette Rajčica Maslina Original,kg,0.140
3800205877929,Maretti,Bruschette Miješano Povrće,kg,0.14
5000159460866,Mars,Sladoled Mars X-Tra,g,60.0
5000159566827,M&M's,Čokoladna Pralina M&M's Crispy Bunny,g,29
3850102508921,Kiki,Bomboni gumeni Duo Medo,g,90
3856020262617,Eva,Sardina s limunom u biljnom ulju,g,100.000
3850104219320,Dolcela,Šlag Krema Čokolada,kg,0.180
3856020263294,Dolcela,Puding premium čoko-banana,g,44
3850104286773,Dolcela,Fondant Dekor Bijeli,kg,0.45
3850104275685,Dolcela,Cimet Šećer,kom,3
3850177007800,Annyer,Boja za kosu Complete N80 prirodno plava,kom,1
3850177007848,Annyer,Boja za kosu Complete N50 Smeđa,kom,1
3850177007831,Annyer,Annyer Complete Color Creme N54 Kestenjasta,L,0.12
3850177007947,Annyer,Boja za kosu Complete D20 crna,kom,1
3838471050951,Argeta,Povrtni Namaz Lećin Tartar,g,95
3600521929421,Elseve,Elseve Total Repair 5 šampon,L,0.400
3838980522109,Subrina Recept,Šampon protiv peruti Intensive & Balancing,L,0.400
8717228380013,YouWok,Umak Sambal Oelek ljuti,kg,0.200
8717228380334,YouWok,Wok Noodles Tjestenina Rezanci,kg,0.25
3850108055207,Vindija,Sir Varaždinec,kg,1.00
8606011895677,Ribella,Hummus masline,kg,0.200
3859892884710,Paška Sirana,Sir Aromatic Mix,g,100
40198651,Kühne,Umak za meso BBQ Smoked,L,0.235
40198668,Kühne,Umak Chipotle Burger Style,l,0.235
8715035110106,Kikkoman,Umak od soje,L,0.150
3856020269401,Podravka,Fant Curry Umak,g,28
3856020269432,Podravka,Fant Umak 4 vrste sira,g,42
3856020269463,Podravka,Fant Umak sa Zelenim Paprom,g,30
3856020246242,Fant,Fant Chicken Wok,g,45
5449000291691,Fanta,Fanta Shokata,L,2.00
8700216357203,Ariel,Ariel Gel Kapsule Fresh Air,kom,20
3850108023596,Z bregov,"Mlijeko trajno bez laktoze 1,5% m.m.",L,1.00
3850108037654,Z bregov,Z bregov Euforija Crispy Mix,g,150.0
3859892560034,Vegetariana,Vegetariana Narezak Bez Mesa,kg,0.300
3856020203092,Vegeta Maestro,Cimet mljeveni,kg,0.070
3850104294655,Vegeta Maestro,Začin Đumbir Mljeveni,g,30.0
8000500028124,Ferrero,Kinder Joy 3 kom,g,60.0
8000500023624,Ferrero,Kinder Happy Hippo Cocoa,g,103.5
3850159141317,Cekin,Panirani pileći cordon bleu,kg,0.24
3850159112874,Cekin,Gavelino Odresci od Pilećeg Filea,kg,0.4
8006540878989,Ariel,Ariel Care Tekući Deterdžent,L,1.7
3859888333154,Aromar,Aroma Breskva,L,0.015
80710196,Zaini,Čokoladno jaje Paw Patrol,kom,1
80737797,Zaini,Čokoladno jaje Hot Wheels,g,20.0
3856015326355,Zvijezda,Zvijezda Ulje Mediteran,L,0.49
3838700040845,Šumi,Bomboni Visoki C 400g,kg,0.4
3838700040678,Šumi,Bomboni Gumi Herba Eukaliptus,g,90.0
9000100336376,Taft,Lak za kosu Taft Complete Ultra Strong,L,0.25
3850104294402,Vegeta Maestro,Mažuran usitnjeni,g,6
3856020256265,Vegeta Maestro,Peršin List 30g,g,30
3850116036564,Ledo,Crveni bodečnjak filet s kožom,kg,0.400
8000500313299,Ferrero,Kinder Joy,g,40
8000500425183,Ferrero,Sladoled Nutella Cup,kg,0.230
40084084,Ferrero,Mon Cheri desert,g,52.5
4008400102528,Ferrero,Mon Cheri bombonjera,g,157.5
3850102009770,Kraš,Bajadera,kg,0.175
4003790000126,Vileda,Krpa za pod Talent Extra Soft,kom,1
4023103168565,Vileda,Krpa od mikrofibre,kom,2
3858881248816,Multivita,Multivita Direkt Vitamin C + Cink,g,25
3858881583108,Nadalina,Vanilija štapići,g,3
7300400117852,Wasa,Kreker Vlakna Fibre,kg,0.230
3574661728513,Johnson's,Johnson's Baby Puder Aloe i Vitamin E,g,100
5999109580917,Finish,Finish All in 1 Max tablete,kom,20
7896321002495,Florestal,Bomboni Bola Cola,kg,0.400
5900020017420,Nestle,Nesquik Maxi Choco Bar,g,25.0
3858889861635,Kandit,Laringo Eukaliptus i Bor Karamela,g,100
5011321336117,Head & Shoulders,Šampon Head & Shoulders Ocean Energy,L,0.40
8700216305259,Head & Shoulders,Šampon Head & Shoulders Apple Fresh,L,0.5
3850339402597,Vindon,Pureći file,kg,0.750
3850339439067,Vindon,Pureće usitnjeno meso smrznuto,kg,0.5
3870128032965,Violeta,Violeta Pelene Air Dry Maxi 4 Giant Pack (7-18 kg),kom,120
9000100417853,Got2b,Krema za kosu Got2b Matt Paste,L,0.100
42246213,Nivea,Regenerator Diamond Gloss,L,0.200
8003340807751,Lindt,Praline Lindor Cornet Milk,g,137.0
8003340807775,Lindt,Praline Lindor Assorted,g,137.0
3856020257064,Lino,Šunka Pileća Lino,g,60
3870128025530,Violeta,Pelene Violeta Giga Junior 5,kom,94
3870128033023,Violeta,Pelene Violeta Junior 5,kom,104
3870128033054,Violeta,Violeta Pelene Junior+ 6 Giant,kom,96
3859891093328,Prehrana,Kiseli kupus glavica,kg,1.00
3856027800225,Boom Box,Napitak zob vanilija,L,1.0
3870128025561,Violeta,Pelene Violeta Junior Giga,kom,86
3870128017023,Violeta,Violeta Protect Black,L,3.96
9005800223957,Nivea,Lak za kosu Nivea Volume Sensation,L,0.25
5997381370714,Dr. Oetker,Preljev za torte svijetli,g,12
5997381370875,Dr. Oetker,Džemfix Extra 2:1,g,25
5000299228661,Chivas Regal,Chivas Regal 12 YO + 2 Čaše,L,0.7
8410031920970,Chupa Chups,Lizalica Chupa Chups pucketava jagoda,g,14
3831070662051,Afrodita,Mlijeko za sunčanje F20 Spray,L,0.200
3858893750215,Volim Ljuto,Vrabasco Strong Ljuti Umak,l,0.100
3858893750192,Volim Ljuto,Volim Ljuto Vrabasco Original Ljuti Umak,L,0.100
3856007912818,Melem,Melem Kiki Poklon Paket Narančasti,kom,1
3856007911729,Melem,Melem Melt-in Butter Maslac za Usne,L,0.01
3856007912689,Melem,Ulje za usne Kiki Mandarina i Limun,L,0.01
3856007912719,Melem,Melem Kiki Kupka 3u1 Voćna,L,0.300
3856007910913,Melem,Melem Krema za ruke Vitamin,L,0.05
3856007912801,Melem,Melem Kiki Magenta Poklon Paket,kom,1
3856007912702,Melem,Melem Kiki 2u1 Šampon i Gel Mandarina i Limun,L,0.26
3856007909276,Melem,Gel za tuširanje dragocjena ulja,L,0.25
3600523192830,L'Oréal,L'Oréal Magic Retouch Sprej Svijetlo Smeđa,ml,75
3600523192878,L'Oréal,L'Oréal Magic Retouch Sprej za Izrast Tamno Smeđa,ml,75
8602300234547,Pionir,Bomboni Negro limun i đumbir,g,100
3858894290307,Pisinium,Istarska Panceta Narezak,kg,0.230
4011800840310,Schwartau,Džem od marelice Extra,kg,0.340
3858886466260,Podravka,Čajna Kobasica,kg,0.3
3856020275730,Podravka,Zik Zak Ljuti Umak,kg,0.310
3856020241605,Podravka,Podravski špek,g,100
3856020255862,Podravka,Krem Juha od Graška i Metvice,g,72
4770608257170,Sheba,Sheba Piletina u umaku,g,85
3600542617307,Garnier,Boja za kosu Color Naturals 7.40 Copper Passion,kom,1
3600541915695,Garnier,Color Naturals Boja za Kosu 6N Nude Svijetlo Smeđa,kom,1
3600542617321,Garnier,Boja za kosu Garnier Color Naturals 9N Nude Blonde,kom,1
3600542617222,Garnier,Boja za kosu Garnier Color Naturals 4.15 Frost Mahagonij,kom,1
3600542362375,Garnier,Color Naturals boja za kosu 1.10 Jet Black,kom,1
3600540335760,Garnier,Garnier Color Naturals 4.3 Zlatno Smeđa,kom,1
3600540335593,Garnier,Color Naturals 1 Noir Boja za Kosu,kom,1
3600540335678,Garnier,Color Naturals Boja za kosu 10 Blond,kom,1
3600542335577,Garnier,Color Naturals Boja za kosu 5.12 Glacial Brown,kom,1
3600540335647,Garnier,Color Naturals Boja za Kosu 7 Blond,kom,1
3850104268939,Podravka,Kečap Pizza,kg,0.5
3600542617246,Garnier,Garnier Color Naturals Boja za kosu 4.5 Mahagonij,kom,1
3600523998173,L'Oréal,L'Oréal Excellence boja za kosu 5U,kom,1
3600523939664,L'Oréal,Excellence 8.11 Boja za kosu,kom,1
3600523724864,L'Oréal,L'Oréal Excellence 7.1,kom,1
3600523724895,L'Oréal,Boja za kosu Excellence 9,kom,1
3600523724963,L'Oréal,Boja za kosu Excellence 8.1,kom,1
3600523731886,L'Oréal,L'Oréal Excellence 600 Tamno Plava Boja za Kosu,kom,1
3600523724918,L'Oréal,L'Oréal Excellence 9.1 Boja za kosu,kom,1
3600523724888,L'Oréal,Boja za kosu Excellence 7 Blond,kom,1
3600523731879,L'Oréal,Boja za kosu Excellence 5,kom,1
3600523998180,L'Oréal,Boja za kosu Excellence Nudes 6U Dark Blonde,kom,1
3600523998203,L'Oréal,Boja za kosu Excellence 7U Universal Blonde,kom,1
3600523724871,L'Oréal,Boja za kosu Excellence 5.3,kom,1
3859893697005,Agro Altera,Ludbreški hren naribani,g,200
3858882291552,Kresto,Sjemenke lana,g,150
3859894129307,Medven,Kobasica domaća dimljena za kuhanje,kg,0.27
8001841182285,Lenor,Lenor Mirisne Perlice Gold Orchid,g,210
5900536269900,Fino,Vrećice za namirnice u roli 3 L,kom,250
5201314932024,Fino,Vreće za smeće pojačane 120L,kom,10
4014500519357,Zott,Sladoled Kornet Monte,L,0.12
3858887246212,Naturel,Namaz od povrća s paprikom,g,75
3858889365041,Naturel,Naturel Energy Direkt granule,g,30
5999038501861,Naturel,Naturel dekstroza bomboni malina,g,39.0
5999038501847,Naturel,Naturel dekstroza bomboni naranča,g,39.0
3856020275709,Podravka,Zik Zak Umak Blagi,g,310
3856020264383,Podravka,Umak BBQ Jalapeno,g,345.0
3856020257330,Podravka,Nadjev od višanja,kg,0.62
8600939346655,Jimmy Fantastic,Čokolada Lješnjak i Badem,kg,0.160
8410376051384,Gullon,Keks Twins Bez Šećera,kg,0.147
3859891496839,Madig,Slanutak kuhani,kg,0.35
5711953100345,Starbucks,Kava Skinny Latte Cup,L,0.22
90125584,Süssina,Sladilo Stevia Süssina 200 tableta,g,11
9000100633260,Syoss,Boja za kosu Syoss Color 8-7 Med Plava,kom,1
9000100632867,Syoss,Boja za kosu Syoss Color 4-2 Mahagonij Smeđa,kom,1
9000100632669,Syoss,Boja za kosu Syoss Color 1-1 crna,kom,1
9000101210453,Syoss,Boja za kosu Syoss 10-55 Ultra Platinasto Plava,kom,1
9000100633048,Syoss,Boja za kosu Syoss 9-5 ledeno biserno plava,kom,1
9000100633345,Syoss,Boja za kosu Syoss Color 5-8 Lješnjak Smeđa,kom,1
9000100632706,Syoss,Boja za kosu Syoss Color 3-1 Tamnosmeđa,kom,1
9000100632744,Syoss,Boja za kosu Syoss Color 4-1 Srednje Smeđa,kom,1
9000100633314,Syoss,Boja za kosu Syoss Color 4-8 Čokoladno Smeđa,kom,1
9000100695800,Syoss,Syoss Suhi šampon Anti Grease,L,0.200
3574661098937,Neutrogena,Neutrogena Losion za suhu kožu,L,0.400
7613287203786,Thomy,Senf blagi,kg,0.340
8006540307908,Swiffer,Swiffer Brisac Poda Suho Zamjenske Krpice,kom,18
8006540750445,Jar,Jar Platinum Lemon Kapsule za perilicu posuđa,kom,20
8006540750247,Jar,Tablete za perilicu posuđa Jar Platinum Lemon All in One,kom,75.00
3858890100723,Encian,Šećer kokosove palme,g,200
3859893822506,Voli Voli,Hrana za pse govedina bučine sjemenke,kg,3.00
3859893822711,Voli Voli,Hrana za pse mix piletina/govedina,kg,13.00
3859893097133,Clean Smart,Brisač poda,kom,1
8711327619678,Carte D'Or,Sladoled NY Cheesecake,L,0.825
8711327618060,Carte D'Or,Sladoled Triple Choco,L,0.825
8711327617575,Carte D'Or,Sladoled Blackforest,L,0.825
7702018849031,Gillette,Gillette Blue II,kom,5
9000101726138,Gliss,Maska za kosu Gliss Repair,ml,400.0
9000101659092,Gliss,Gliss Šampon Aqua Revive,L,0.25
8014190017122,Dimmidisi,Juha Toscana,kg,0.620
8014190017092,Dimmidisi,Krem juha od bundeve i mrkve,kg,0.620
8014190017115,La Linea Verde,Juha od graha i tjestenine,kg,0.620
3856020276690,Vegeta,Vegeta Sweet Chili 200 g,kg,0.200
3856020276669,Podravka,Vegeta Dimljena,kg,0.200
5900627090512,Woolite,Woolite Color tekući deterdžent,L,3.6
3857500076274,Čokoland,Mlinci s bučom,kg,0.400
3857500076205,Čokoland,Mlinci s jajima,kg,0.400
8600043022346,Bambi,Plazma Mini Mini keks,kg,0.200
3838471037792,Barcaffe,Barcaffe Perfetto Caffe Latte,g,160
3858891590745,Bobi,Bobi Ribice Slane,kg,0.100
4009900544788,Skittles,Skittles Bomboni Desserts,g,152.0
8586000136014,Old Tower,Gin Old Tower Dry,L,0.7
3850159127076,Cekin,Pileća šunkica Kids,kg,0.35
3850159127069,Cekin,Salamica Pileća Kids,kg,0.350
5011053013591,Bazooka,Juicy Drop Pop Lizalica mix,g,26
9001414040034,Kotanyi,Himalajska sol,g,120
9000331608013,Manner,Piškote Manner,kg,0.200
3850158401122,Maraska,Liker Cherrica Čutura,L,0.7
3850105179869,Faks,Faks Gel Lavanda,L,3.75
8001585001323,Balconi,Rolada Rollino Mlijeko,g,222
9002100103408,Nescafe,Nescafe Colombie instant kava,g,200
3800205875208,Maretti,Bruschette Gljive i Vrhnje,g,70
3800205877554,Maretti,Bruschette Pizza,kg,0.140
3850354017721,Dukat,Sensia Fibers Voćni Mix,g,150
3856021305252,Chio,Kroki Kroket Ketchup,kg,0.110
5905408021013,Ferrero,Kinder Surprise 3x20g,kom,1
3858886500704,Agristar,Čaj Stolisnik Biljka,kg,0.100
3859892918415,Madre Natura,Džem šljiva,kg,0.430
3850116064208,Ledo,Quattro Sladoled Domaćica 1500 ml,L,1.5
8000500264379,Ferrero,Kinder Delice,g,156.0
80135944,Ferrero,Pocket Coffee čokoladni desert,g,62.5
3859889154727,Ragusa,Lazanje Ragusa Domaće,kg,0.400
3870128029996,Lasta,Čajni kolutići,kg,0.75
3850104235283,Kviki,Štapići Kviki Maxi s kikirikijem,kg,0.190
3850111755156,Labpro,Labpro Sapun s dezinficijensom,L,0.5
8711000516584,Jacobs,Jacobs 2u1 Instant Kava,g,140
8600114011477,Jaffa,Kolač Brownie Intense,g,36.0
9000101726053,Gliss,Gliss Maska Nourishment,L,0.400
3856027801185,Boom Box,Zobena Granola Čokolada Naranča,kg,0.300
3856027800263,Boom Box,Zobena kaša čokolada,kg,0.06
5997312702058,Chio,Čips Taccos,g,65
4000522060731,Chio,Krekeri Chio slani,g,100.0
3856021306174,Chio,Kikiriki prženi neslani,g,125
5996253000711,Chio,Flips Chio Cheese Tubes,g,70.0
80838920,Chupa Chups,Žvakaća Guma Chupa Chups Tongue Painter,g,27.6
8600043029512,Bambi,Plazma Stiksi Keks Preliven Mliječnom Čokoladom,g,125
5996379820705,Haribo,Bomboni Haribo Bunny & Friends,g,90
3858881505643,Karla,Njoki Karla,kg,0.5
3858881506251,Karla,Fuži,kg,0.35
8600939212448,Prima,Štapići s kikirikijem,kg,0.230
3850102522705,Kraš,Keks Moto Kakao Mlijeko,kg,0.192
8600043033533,Bambi,Keks Plazma Mini Mini,g,55
8600043029567,Bambi,Plazma Kocka napolitanke bijela čokolada,kg,0.130
3838471041430,Barcaffe,Kava Black&Easy Strong,g,10
3838471049450,Barcaffe,Instant Kava Classic,g,100
3838471044462,Barcaffe,Barcaffe Perfetto Brazil kapsule,g,55
3838471047081,Barcaffe,Kava Kapsule Peru,g,55
3838471037778,Barcaffe,Kava Barcaffe Perfetto Cappuccino,kg,0.12
3838471042888,Barcaffe,Barcaffe Perfetto Espresso kapsule,g,55
3838471055017,Barcaffe,Barcaffe Kapsule Badem Bijela Čokolada,g,140
3858891590226,Bobi,Ribice Bobi Kreker,g,50
3858891590479,Bobi,Bobi Stix Ketchup,g,35
9062300131380,Hipp,"Kašica Hipp piletina, rajčica i krumpir",g,220
3859891493623,Madig-Mrežnica,Kiseli Kupus s Češnjakom i Paprom,g,250
3859891493630,Kora,Kiseli Kupus s Bučinim Uljem i Češnjakom,g,250
5949040201105,Elephant,Kreker slani sezam,g,180
9000101808933,Somat,Somat Gold Tablete,kom,60
3858884090566,Naturavita,Čaj Brusnica i Nar,kg,0.046
3858884092270,Naturavita,Čaj Jabuka Cimet,kg,0.06
3858891590981,Bobi,Flips kukuruzni,kg,0.08
3608580024552,Bonne Maman,Džem Malina,kg,0.370
4062400111218,Finsbury,Gin Finsbury London Dry,L,0.7
8003340801674,Lindt,Lindor Praline Pistacio,g,200.00
8003340096506,Lindt,Lindor Praline Lješnjak,g,200.0
3046920010856,Lindt,Čokolada Lindt Excellence Limun i Đumbir,g,100
3850104250972,Lino,Žitarice Lino Crunch,g,225
3850291049083,Franck,Čaj Immune,g,40.0
4000540080100,Kölln,Kölln Zobene pahuljice meke,kg,0.5
3858893250456,Stribor,Mrkva Julienne,g,200
3859891493609,Madig-Mrežnica,"Salata kiseli kupus s češnjakom, paprom i crvenom paprikom",g,250
7613035619425,Nestlé,Fitness Granola Choco,kg,0.300
3858881085671,Franck,Čaj Brusnica Maxi,kg,0.11
3858881086791,Franck,Čaj Planinski,kg,0.04
4011800840518,Schwartau,Džem Jagoda Extra,kg,0.340
4011800841119,Schwartau,Džem od naranče Extra,g,340
3858892750803,Flora,Toaletni papir Flora kamilica 3-slojni 10/1,kom,10.00
3858892750742,Flora,Papirnati ručnici limun 3sl 2/1,kom,2
5056772300003,Clan Campbell,Whisky Clan Campbell,L,0.7
3838700040647,Šumi,Herba bomboni original,g,48.0
8712436102839,Toorank,Pina Colada,L,0.7
3850104072598,Podravka,Čaj Metvica,g,30
3850104270345,Podravka,Čaj Brusnica XXL,g,80.0
7622202210327,Milka,Čokolada Milka Sweet Easter,g,90
3838700168181,Podravka,Čaj Imuno,g,50
3856020252960,Podravka,Čaj Bronho,kg,0.024
3858881774308,Anamaria,Cappuccino Irish Cream,kg,0.200
3858886804123,Arabesca,Cappuccino Classic,g,200
3858886804147,Arabesca,Cappuccino Čokolada,g,200
3850104263064,Podravka,Čaj Jabuka Cimet,g,50
3856020270186,Podravka,"Džem Višnja, Kupina, Jagoda Squeeze",kg,0.330
3856020270247,Podravka,Čokopekmez,kg,0.350
3850104249105,Podravka,Čaj Kamilica XXL,g,40.0
3850104267062,Podravka,Čaj Limun Limeta,g,50.000
5997347540052,Mogyi,Proteinski mix,g,70
5997347541974,Mogyi,Kikiriki slani prženi,g,85
3850339439104,Vindon,Pureće pljeskavice,kg,0.400
3850339439005,Vindon,Pureći ćevapčići,kg,0.400
3856020253103,Podravka,Džem Ekstra Višnja,kg,0.320
3856020204884,Podravka,Čaj Borovnica,kg,0.050
3850104273544,Podravka,Voćni namaz šipak,kg,0.500
3850104268007,Podravka,Čaj Uvin Urosal,g,30.0
3850104263279,Podravka,Čaj Naranča Cimet Klinčić,g,50.0
8710447486337,Simple,Simple Krema Dnevna Vital Vitamin,L,0.05
7898633980881,Chocco Garden,Žvakaća guma Zumbiiizz,g,20
3600523550708,L'Oréal,Revitalift Laser Noćna Krema,L,0.05
4018077005510,Lorenz,Čips Crunchips Pečena Rebarca,g,120
3856024805988,Kandit,Praline Jagoda Uskrs,kg,0.280
3858889366642,Naturel,Muesli Crunch Mješavina Orašastih Plodova,kg,0.350
3858889366659,Naturel,Muesli hrskavi jagoda i badem,kg,0.350
3850355007684,Sirela,Sir Picok Dimsi topljeni,g,140
3600542298278,Garnier,Ambre Solaire Pjena za samotamnjenje,L,0.200
3858892695050,Olival,Coco Sorbet za ubrzano tamnjenje,L,0.100
3858891040073,Frozy,Krakovi za peku i salatu,kg,1.00
3856020905378,Biobaza,Biobaza Sun Pekmez za brzo tamnjenje,L,0.15
80050117,Ferrero,Kinder Surprise prigodni,kg,0.02
3859888437722,Zlatan Otok,Vino Zlatan Plavac Grand Select,L,0.75
3574661184265,Piz Buin,Piz Buin Tan & Protect SPF15 Losion,L,0.150
9005800319223,Nivea,Nivea Q10 Dnevna Krema Extra Nourishing 50 ml,l,0.05
8700216062770,Gillette,Gillette Mach3 Charcoal Zamjenski Britvice,kom,5
7622210862860,Milka,Čokoladna jaja Oreo,g,86
9000100653503,Taft,Taft Lak za kosu Power Fullness,L,0.25
3858891591247,Bobi,Flips Bobi Kikiriki,kg,0.18
3850104242151,Podravka,Vanilin šećer,g,10
3856020261962,O'Plant,Odresci Soja Zamrznuti,kg,0.400
5999884034193,Hell,Energetski napitak Hell Classic 4x0.25L,L,1.00
7622201492922,Milka,Milka Uskrsni Čoko Paket sa Puzzlama,g,124
5900130040400,Milka,Sladoled Milka Praline Štapić,L,0.09
5000159567602,M&M's,M&M's Jaja od mliječne čokolade,g,70.0
8600114010432,Jaffa,Napolitanke Jaffa Gold Creme,kg,0.215
8436575298733,Oreo,Sladoled Oreo Štapić,L,0.09
8606018616138,Oreo,Sladoled Oreo Kornet,kom,1
3600523998227,L'Oréal,L'Oréal Excellence 9U Boja za kosu,kom,1
5000204247121,Ecover,Ecover Omekšivač Gardenia & Vanilla,L,0.75
5000204246520,Ecover,Ecover Univerzalni tekući deterdžent za rublje,L,1.0
8001841996820,Head & Shoulders,Head & Shoulders šampon Itch Relief,L,0.300
5997312702065,Chio,Čips Big Pep Dimljena Slanina,g,65
3858885110102,Podravka,Grašak i Mrkva Smrznuto,kg,0.450
8600939346785,Jimmy Fantastic,Čokolada Jimmy Naranča i Biskvit,g,80.0
5900130031460,Kit Kat,Sladoled Kit Kat Kornet,L,0.11
5941017016354,Nescafe,Nescafe 3u1 Classic,g,16.5
9000100929820,Syoss,Syoss Color 13-5 Platinum Posvjetljivač,kom,1
8002410044539,Borotalco,Dezodorans u spreju Borotalco Men Amber,L,0.15
8594002782016,Parmalat,Cappuccino,L,0.200
8006540316603,Swiffer,Swiffer Čistač Prašine XXL,kom,2
8006540307991,Swiffer,Swiffer Čistači Prašine,kom,5
9000100840835,Syoss,Syoss Oleo boja za kosu 4-23 Vinsko Crvena,kom,1
7702018866946,Gillette,Fusion brijač 2UP,kom,2
9000101287172,Gliss,Regenerator za kosu Split Ends Miracle,L,0.200
